Bucket,Symbol,Date,Action,Price,Shares,TradeValue,Taxes
NiftyMicroCap250,CHOICEIN.ns,2023-06-21 15:07:35.628135,Sell,386.7000122070313,2.0,773.4000244140625,0.3080156858431885
NiftyMicroCap250,SYMPHONY.ns,2023-06-21 15:10:30.938015,Sell,919.1500244140624,1.0,919.1500244140624,0.3660623431931885
NiftyMicroCap250,KRSNAA.ns,2023-06-21 15:15:22.316858,Buy,584.0,1.0,584.0,0.3201848912
NiftyMicroCap250,GREENPLY.ns,2023-06-21 15:25:50.008723,Sell,176.25,5.0,881.25,0.3509682112499999
NiftyMicroCap250,DBL.ns,2023-06-23 09:15:22.070341,Sell,239.1999969482422,4.0,956.7999877929688,0.3810568853784057
NiftyMicroCap250,KTKBANK.ns,2023-06-23 09:15:54.567459,Sell,155.89999389648438,6.0,935.3999633789062,0.3725340731352173
NiftyMicroCap250,LAOPALA.ns,2023-06-23 09:15:58.615892,Sell,428.8500061035156,2.0,857.7000122070312,0.3415891507215942
NiftyMicroCap250,MARKSANS.ns,2023-06-23 09:16:03.539112,Sell,91.75,10.0,917.5,0.3654052015
NiftyMicroCap250,FUSION.ns,2023-06-23 09:16:56.092865,Sell,546.4500122070312,1.0,546.4500122070312,0.2176301654715942
NiftyMicroCap250,IONEXCHANG.ns,2023-06-23 09:17:13.290503,Sell,403.5,2.0,807.0,0.3213972725999999
NiftyMicroCap250,NAVA.ns,2023-06-23 09:17:33.499623,Sell,326.1499938964844,3.0,978.4499816894532,0.3896792509176085
NiftyMicroCap250,ALOKINDS.ns,2023-06-23 09:18:00.929321,Sell,17.899999618530273,56.0,1002.3999786376952,0.3992176198122101
NiftyMicroCap250,FILATEX.ns,2023-06-23 09:18:17.011080,Sell,39.45000076293945,24.0,946.8000183105468,0.3770742795323913
NiftyMicroCap250,JKTYRE.ns,2023-06-23 09:18:36.888657,Sell,193.75,5.0,968.75,0.38581611875
NiftyMicroCap250,RAJRATAN.ns,2023-06-23 09:19:00.239245,Sell,841.4000244140625,1.0,841.4000244140625,0.3350974882431884
NiftyMicroCap250,CARYSIL.ns,2023-06-23 09:19:33.872480,Sell,658.9000244140625,1.0,658.9000244140625,0.2624147097431885
NiftyMicroCap250,ISGEC.ns,2023-06-23 09:20:00.769336,Sell,672.0,1.0,672.0,0.2676319295999999
NiftyMicroCap250,SIS.ns,2023-06-23 09:20:29.421644,Sell,420.9500122070313,2.0,841.9000244140625,0.3352966191431884
NiftyMicroCap250,TIDEWATER.ns,2023-06-23 09:26:40.989618,Sell,969.0,1.0,969.0,0.3859156842
NiftyMicroCap250,UJJIVAN.ns,2023-06-23 09:31:34.320715,Sell,385.1499938964844,2.0,770.2999877929688,0.3067810596784057
NiftyMicroCap250,USHAMART.ns,2023-06-23 09:31:36.258318,Sell,270.70001220703125,3.0,812.1000366210938,0.3234284223647827
NiftyMicroCap250,WELENT.ns,2023-06-23 09:31:38.133317,Sell,202.8500061035156,4.0,811.4000244140625,0.3231496342431884
NiftyMicroCap250,PRUDENT.ns,2023-06-23 09:31:39.274378,Sell,915.3499755859376,1.0,915.3499755859376,0.3645489289068114
NiftyMicroCap250,FCL.ns,2023-06-23 09:31:39.977499,Sell,295.6499938964844,3.0,886.9499816894531,0.3532382962176085
NiftyMicroCap250,IPL.ns,2023-06-23 09:31:40.587162,Sell,225.1000061035156,4.0,900.4000244140625,0.3585949344431883
NiftyMicroCap250,CARTRADE.ns,2023-06-23 09:31:41.946540,Sell,473.8999938964844,2.0,947.7999877929688,0.3774725291784057
NiftyMicroCap250,BFUTILITIE.ns,2023-06-23 09:31:42.524664,Sell,368.1499938964844,2.0,736.2999877929688,0.2932401584784057
NiftyMicroCap250,KRSNAA.ns,2023-06-23 09:31:43.118412,Sell,571.75,1.0,571.75,0.2277061841499999
NiftyMicroCap250,RELIGARE.ns,2023-06-23 09:45:24.207840,Sell,172.1999969482422,5.0,860.9999847412109,0.3429034037230072
NiftyMicroCap250,MANINFRA.ns,2023-06-23 11:18:35.589592,Buy,115.9000015258789,8.0,927.2000122070312,0.5083483476526489
NiftyMicroCap250,CARYSIL.ns,2023-06-23 11:36:22.131158,Buy,667.0,1.0,667.0,0.3656906205999999
NiftyMicroCap250,ICIL.ns,2023-06-23 11:53:56.757164,Buy,199.5,5.0,997.5,0.5468911455
NiftyMicroCap250,GUFICBIO.ns,2023-06-23 11:58:22.390354,Buy,227.6000061035156,4.0,910.4000244140624,0.4991375561052977
NiftyMicroCap250,MOL.ns,2023-06-23 12:03:25.504316,Buy,91.6999969482422,10.0,916.999969482422,0.5027560538683776
NiftyMicroCap250,UNIPARTS.ns,2023-06-23 12:13:06.727658,Buy,558.8499755859375,1.0,558.8499755859375,0.3063960935447021
NiftyMicroCap250,HCG.ns,2023-06-23 12:16:47.515061,Buy,320.8500061035156,3.0,962.5500183105468,0.5277294056289733
NiftyMicroCap250,PURVA.ns,2023-06-23 12:17:21.512374,Buy,97.0500030517578,10.0,970.500030517578,0.5320880936316222
NiftyMicroCap250,SULA.ns,2023-06-23 12:45:02.197387,Buy,470.3999938964844,2.0,940.7999877929688,0.515804694747351
NiftyMicroCap250,DEN.ns,2023-06-23 12:48:40.595673,Buy,35.79999923706055,27.0,966.5999794006348,0.5299498445861549
NiftyMicroCap250,GUFICBIO.ns,2023-06-23 12:53:27.578542,Sell,227.0500030517578,4.0,908.2000122070312,0.3617013716215942
NiftyMicroCap250,GPIL.ns,2023-06-23 13:02:33.620442,Buy,474.5,2.0,949.0,0.5203004482
NiftyMicroCap250,SHILPAMED.ns,2023-06-23 13:03:24.071251,Buy,256.8500061035156,3.0,770.5500183105469,0.4224631400289733
NiftyMicroCap250,JTEKTINDIA.ns,2023-06-23 13:12:03.249430,Buy,142.35000610351562,7.0,996.4500427246094,0.5463154940342712
NiftyMicroCap250,ICIL.ns,2023-06-23 13:26:04.487042,Sell,197.5,5.0,987.5,0.3932835274999999
NiftyMicroCap250,CARYSIL.ns,2023-06-23 13:34:46.042576,Sell,666.0,1.0,666.0,0.2652423587999999
